"Date","Time","SensorID","Translate01","Translate02","Value","Sensor_Type","Activity","Hour","Date & Time"
"2013-11-11","18:11:11.733474","LS015","Ignore","Ignore","22","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:11.733474"
"2013-11-11","18:11:12.849630","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:12.849630"
"2013-11-11","18:11:12.854070","LS015","Ignore","Ignore","23","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:12.854070"
"2013-11-11","18:11:13.604852","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:13.604852"
"2013-11-11","18:11:14.252364","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:14.252364"
"2013-11-11","18:11:14.258090","LS011","Ignore","Ignore","29","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:14.258090"
"2013-11-11","18:11:14.721325","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:14.721325"
"2013-11-11","18:11:18.412945","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:18.412945"
"2013-11-11","18:11:18.977435","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:18.977435"
"2013-11-11","18:11:22.695192","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:22.695192"
"2013-11-11","18:11:22.699660","LS011","Ignore","Ignore","30","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:22.699660"
"2013-11-11","18:11:22.723374","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:22.723374"
"2013-11-11","18:11:49.495963","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:49.495963"
"2013-11-11","18:11:49.501484","LS011","Ignore","Ignore","29","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:49.501484"
"2013-11-11","18:11:49.908859","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:49.908859"
"2013-11-11","18:11:49.913439","LS016","Ignore","Ignore","39","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:49.913439"
"2013-11-11","18:11:50.620951","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:50.620951"
"2013-11-11","18:11:50.625699","LS011","Ignore","Ignore","30","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:50.625699"
"2013-11-11","18:11:51.097455","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:51.097455"
"2013-11-11","18:11:52.536317","MA017","DiningRoom","DiningRoom","ON","Control4-MotionArea","Cook_Dinner",18,"2013-11-11T18:11:52.536317"
"2013-11-11","18:11:52.541051","LS017","Ignore","Ignore","24","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:52.541051"
"2013-11-11","18:11:53.161638","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:53.161638"
"2013-11-11","18:11:53.654984","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:53.654984"
"2013-11-11","18:11:56.660022","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:56.660022"
"2013-11-11","18:11:56.905398","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:56.905398"
"2013-11-11","18:11:58.348540","MA017","DiningRoom","DiningRoom","OFF","Control4-MotionArea","Cook_Dinner",18,"2013-11-11T18:11:58.348540"
"2013-11-11","18:11:58.353181","LS017","Ignore","Ignore","25","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:11:58.353181"
"2013-11-11","18:11:59.535832","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:11:59.535832"
"2013-11-11","18:12:01.158241","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:01.158241"
"2013-11-11","18:12:05.660413","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:05.660413"
"2013-11-11","18:12:06.785048","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:06.785048"
"2013-11-11","18:12:06.789761","LS016","Ignore","Ignore","38","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:06.789761"
"2013-11-11","18:12:07.348680","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:07.348680"
"2013-11-11","18:12:07.354280","LS016","Ignore","Ignore","39","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:07.354280"
"2013-11-11","18:12:09.222143","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:09.222143"
"2013-11-11","18:12:09.229370","LS016","Ignore","Ignore","38","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:09.229370"
"2013-11-11","18:12:12.784231","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:12.784231"
"2013-11-11","18:12:15.594719","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:15.594719"
"2013-11-11","18:12:35.279531","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:35.279531"
"2013-11-11","18:12:37.150001","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:37.150001"
"2013-11-11","18:12:37.715277","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:37.715277"
"2013-11-11","18:12:41.091296","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:41.091296"
"2013-11-11","18:12:41.657684","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:41.657684"
"2013-11-11","18:12:42.739794","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:42.739794"
"2013-11-11","18:12:42.744496","LS011","Ignore","Ignore","29","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:42.744496"
"2013-11-11","18:12:43.866971","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:43.866971"
"2013-11-11","18:12:43.872516","LS011","Ignore","Ignore","30","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:43.872516"
"2013-11-11","18:12:44.430553","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:44.430553"
"2013-11-11","18:12:44.461863","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:44.461863"
"2013-11-11","18:12:45.025511","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:45.025511"
"2013-11-11","18:12:45.030225","LS016","Ignore","Ignore","39","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:45.030225"
"2013-11-11","18:12:47.261886","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:47.261886"
"2013-11-11","18:12:50.803812","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:50.803812"
"2013-11-11","18:12:51.780618","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:51.780618"
"2013-11-11","18:12:52.677635","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:52.677635"
"2013-11-11","18:12:53.615279","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:53.615279"
"2013-11-11","18:12:53.619776","LS011","Ignore","Ignore","29","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:12:53.619776"
"2013-11-11","18:12:55.303857","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:12:55.303857"
"2013-11-11","18:13:10.488363","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:13:10.488363"
"2013-11-11","18:13:10.709180","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:13:10.709180"
"2013-11-11","18:13:10.715405","LS016","Ignore","Ignore","38","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:13:10.715405"
"2013-11-11","18:13:14.979050","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:13:14.979050"
"2013-11-11","18:13:15.396891","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:13:15.396891"
"2013-11-11","18:17:42.439340","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:17:42.439340"
"2013-11-11","18:17:42.932560","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:17:42.932560"
"2013-11-11","18:17:45.063745","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:17:45.063745"
"2013-11-11","18:17:45.752239","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:17:45.752239"
"2013-11-11","18:17:57.189755","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:17:57.189755"
"2013-11-11","18:17:59.065177","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:17:59.065177"
"2013-11-11","18:18:20.434224","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:20.434224"
"2013-11-11","18:18:21.558525","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:21.558525"
"2013-11-11","18:18:23.437818","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:23.437818"
"2013-11-11","18:18:23.778424","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:23.778424"
"2013-11-11","18:18:24.561616","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:24.561616"
"2013-11-11","18:18:24.898990","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:24.898990"
"2013-11-11","18:18:27.190150","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:27.190150"
"2013-11-11","18:18:27.194831","LS016","Ignore","Ignore","39","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:18:27.194831"
"2013-11-11","18:18:27.245017","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:27.245017"
"2013-11-11","18:18:29.625081","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:29.625081"
"2013-11-11","18:18:29.629768","LS016","Ignore","Ignore","38","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:18:29.629768"
"2013-11-11","18:18:29.682228","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:29.682228"
"2013-11-11","18:18:30.563809","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:30.563809"
"2013-11-11","18:18:31.561531","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:31.561531"
"2013-11-11","18:18:32.246842","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:32.246842"
"2013-11-11","18:18:32.685995","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:32.685995"
"2013-11-11","18:18:32.800035","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:32.800035"
"2013-11-11","18:18:34.271503","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:34.271503"
"2013-11-11","18:18:35.057471","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:35.057471"
"2013-11-11","18:18:37.842926","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:37.842926"
"2013-11-11","18:18:41.584025","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:41.584025"
"2013-11-11","18:18:42.709635","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:42.709635"
"2013-11-11","18:18:57.055618","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:57.055618"
"2013-11-11","18:18:57.181574","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:57.181574"
"2013-11-11","18:18:59.685304","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:18:59.685304"
"2013-11-11","18:19:02.162388","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:02.162388"
"2013-11-11","18:19:07.184876","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:07.184876"
"2013-11-11","18:19:08.063834","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:08.063834"
"2013-11-11","18:19:08.199181","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:08.199181"
"2013-11-11","18:19:09.739013","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:09.739013"
"2013-11-11","18:19:14.055628","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:14.055628"
"2013-11-11","18:19:16.494732","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:16.494732"
"2013-11-11","18:19:20.987905","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:20.987905"
"2013-11-11","18:19:21.135254","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:21.135254"
"2013-11-11","18:19:22.868170","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:22.868170"
"2013-11-11","18:19:24.328834","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:19:24.328834"
"2013-11-11","18:20:07.078939","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:07.078939"
"2013-11-11","18:20:10.827472","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:10.827472"
"2013-11-11","18:20:21.323986","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:21.323986"
"2013-11-11","18:20:22.460402","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:22.460402"
"2013-11-11","18:20:23.987092","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:23.987092"
"2013-11-11","18:20:24.072095","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:24.072095"
"2013-11-11","18:20:25.086478","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:25.086478"
"2013-11-11","18:20:25.448230","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:25.448230"
"2013-11-11","18:20:27.802255","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:27.802255"
"2013-11-11","18:20:27.925723","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:20:27.925723"
"2013-11-11","18:20:41.154674","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",18,"2013-11-11T18:20:41.154674"
"2013-11-11","18:20:45.664321","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",18,"2013-11-11T18:20:45.664321"
"2013-11-11","18:20:55.321583","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",18,"2013-11-11T18:20:55.321583"
"2013-11-11","18:20:56.344122","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",18,"2013-11-11T18:20:56.344122"
"2013-11-11","18:20:57.097303","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Personal_Hygiene",18,"2013-11-11T18:20:57.097303"
"2013-11-11","18:21:01.222479","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Personal_Hygiene",18,"2013-11-11T18:21:01.222479"
"2013-11-11","18:22:20.900740","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:20.900740"
"2013-11-11","18:22:24.088265","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:24.088265"
"2013-11-11","18:22:40.771732","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:40.771732"
"2013-11-11","18:22:42.457595","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:42.457595"
"2013-11-11","18:22:46.208752","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:46.208752"
"2013-11-11","18:22:47.335572","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:47.335572"
"2013-11-11","18:22:49.394905","MA013","Bathroom","Bathroom","ON","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:49.394905"
"2013-11-11","18:22:52.019681","MA013","Bathroom","Bathroom","OFF","Control4-MotionArea","Toilet",18,"2013-11-11T18:22:52.019681"
"2013-11-11","18:23:14.406480","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:14.406480"
"2013-11-11","18:23:14.656514","M015","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:14.656514"
"2013-11-11","18:23:15.786306","M015","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:15.786306"
"2013-11-11","18:23:16.057259","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:16.057259"
"2013-11-11","18:23:16.840839","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:16.840839"
"2013-11-11","18:23:16.847120","LS016","Ignore","Ignore","38","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:23:16.847120"
"2013-11-11","18:23:17.968614","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:17.968614"
"2013-11-11","18:23:20.180297","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:20.180297"
"2013-11-11","18:23:20.187404","LS011","Ignore","Ignore","31","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:23:20.187404"
"2013-11-11","18:23:20.740098","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:20.740098"
"2013-11-11","18:23:20.744682","LS011","Ignore","Ignore","30","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:23:20.744682"
"2013-11-11","18:23:21.157325","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:21.157325"
"2013-11-11","18:23:21.867190","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:21.867190"
"2013-11-11","18:23:21.871699","LS011","Ignore","Ignore","31","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:23:21.871699"
"2013-11-11","18:23:24.305075","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:24.305075"
"2013-11-11","18:23:27.909204","M016","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:27.909204"
"2013-11-11","18:23:32.742124","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:32.742124"
"2013-11-11","18:23:32.746879","LS011","Ignore","Ignore","29","Control4-LightSensor","Cook_Dinner",18,"2013-11-11T18:23:32.746879"
"2013-11-11","18:23:33.528279","M016","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:33.528279"
"2013-11-11","18:23:46.488040","M011","Kitchen","Kitchen","ON","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:46.488040"
"2013-11-11","18:23:47.367072","M011","Kitchen","Kitchen","OFF","Control4-Motion","Cook_Dinner",18,"2013-11-11T18:23:47.367072"
